"Date","Name","dividends","GewinnProz","bestPerformance","worstPerformance","kgv","kuv","kbv","EKQuote","FKQuote"
"2018-08-28","PepsiCo","3.7390000000000003","24.969870018347923","15.609394109426212","-8.697440724417849","32.6011724340176","2.5162969216840203","14.289202827763496","13.51","86.57"
"2018-10-01","PepsiCo","3.766","27.482608865347373","15.131025784899087","-9.07523227537398","32.466275366568915","2.5058849932095972","14.230076992287916","13.51","86.57"
"2019-05-01","PepsiCo","3.82","5.281358932432543","32.321123863513975","-0.6325692940436722","14.393664932126697","2.8038783164389596","12.35339786407767","18.7","81.19"
"2019-07-15","PepsiCo","3.888","2.5553545682603613","27.68893637329024","-0.1934454224106652","15.175338687782805","2.9561479506390476","13.02427126213592","18.7","81.19"
"2019-08-28","PepsiCo","3.888","6.38952575797728","28.678854534149156","0","15.29298665158371","2.979065711767298","13.125242912621358","18.7","81.19"
"2019-10-01","PepsiCo","3.9559999999999995","5.376725827208493","30.753852669976254","-1.2791944496957752","15.539592194570135","3.0271043411194354","13.3368927184466","18.7","81.19"
"2020-03-31","PepsiCo","4.092","21.184012842364908","15.558547099008946","-18.293765620322276","22.963670745697893","2.516237125497591","11.298212417685795","18.82","81.07"
"2020-07-15","PepsiCo","4.144","19.226567144489987","28.634659867218314","-9.048236306951619","25.56214187380497","2.800963796354494","12.576669990592661","18.82","81.07"
"2020-10-01","PepsiCo","4.196","10.188915976088433","35.47580390647551","-4.211172045337364","26.921606692160612","2.949926733710455","13.245531796801504","18.82","81.07"
"2020-12-28","PepsiCo","4.248","20.21509508637685","41.35476185894349","-0.05442614958752756","28.089866921606113","3.0779384873245337","13.820320225776102","18.82","81.07"
"2017-05-01","Microsoft","1.6199999999999999","39.20183609267621","43.320264298988235","0","32.7405679245283","6.56669858088931","7.528199999999999","37.17","62.83"
"2017-08-28","Microsoft","1.68","53.70039671288216","29.567698444541858","-1.8728091906115796","34.353774528301884","6.890255629139072","7.899132537960953","37.17","62.83"
"2017-12-28","Microsoft","1.72","19.12038941763429","37.94657608539709","-1.3010904156842917","40.43396273584905","8.109744654683064","9.297180151843817","37.17","62.83"
"2018-05-01","Microsoft","1.76","36.46315473684211","40.782447801610225","-1.8290762166707553","34.67153284671532","8.326029798422436","10.117145899893503","30.03","69.97"
"2018-08-28","Microsoft","1.84","24.61454335906869","51.39365504891791","-0.5143011727095304","40.24087664233576","9.663453286590709","11.742279233226837","30.03","69.97"
"2018-10-01","Microsoft","1.84","20.15397093543837","55.68273348551753","0","42.19343102189781","10.13234014022787","12.312034185303514","30.03","69.97"
"2019-05-01","Microsoft","1.9400000000000002","38.02784731063139","36.7554210938847","-2.0827020482679037","59.479068372093025","9.04384702970297","11.87372302692665","31.96","68.04"
"2019-07-15","Microsoft","1.99","51.209504731872066","47.561880831675786","0","64.60464837209302","9.823196181046676","12.896935376044569","31.96","68.04"
"2019-08-28","Microsoft","2.04","70.36737046868353","44.01360068034423","-4.089428444585497","63.05116186046512","9.586987128712872","12.586815041782732","31.96","68.04"
"2019-10-01","Microsoft","2.04","56.4893821009289","45.61777474613113","-3.021076213982632","63.75349162790698","9.693777015558698","12.727020148560818","31.96","68.04"
"2020-03-31","Microsoft","2.14","50.85282698643214","32.50715087818392","-16.422888443395156","30.863015068493148","9.741198702903025","11.778193203883493","35.71","64.29"
"2020-07-15","Microsoft","2.1900000000000004","36.137285392044774","57.35570833151837","-2.930204271596537","40.712327397260275","12.849906917850525","15.536967363704257","35.71","64.29"
"2020-10-01","Microsoft","2.24","37.12698691570692","57.786867038404765","-8.284043814825226","41.57730078277886","13.12291581222977","15.867065496639281","35.71","64.29"
"2020-12-28","Microsoft","2.3000000000000003","52.71603365481759","66.12022620174606","-2.8879720152291455","44.023484735812126","13.89499734403953","16.800597983569826","35.71","64.29"
"2017-05-01","Apple Inc.","0.63","17.08282712511938","62.25371539755218","0","17.533492822966508","3.7623203285420947","6.097337770382696","39.87","60.13"
"2017-08-28","Apple Inc.","0.6799999999999999","37.74694742057348","56.56938452707783","-0.08045049106680802","19.31459330143541","4.144507186858316","6.716722129783694","39.87","60.13"
"2017-12-28","Apple Inc.","0.705","-7.031800327332249","47.711966845104484","-3.026867702074576","20.464114832535888","4.391170431211499","7.116472545757072","39.87","60.13"
"2018-05-01","Apple Inc.","0.73","26.22116729882118","18.858510751148927","-6.944745762711857","18.221983620689656","3.8855700367647055","6.464067584097859","35.72","64.28"
