"Date","Name","dividends","GewinnProz","bestPerformance","worstPerformance","kgv","kuv","kbv","EKQuote","FKQuote"
"2020-12-28","Lufthansa","0","5.156626506024098","47.163120567375884","-37.799760191846524","5.700549450549451","0.1898792093704246","0.48892554194156457","23.37","76.38"
"2016-07-15","RWE","0","-1.726342710997451","69.92611907866144","-22.34359098031732","-55.857142857142854","0.20739954913141495","1.4141048824593128","7.15","90.29"
"2017-08-28","RWE","0","-8.105538388400294","88.57014791573287","-0.02376901027714151","-2.2642626480086117","0.2966436327739388","3.5","3.4","91.3"
"2018-08-28","RWE","0","-2.2988505747126435","44.03973509933776","-6.006910371949448","7.038834951456311","0.31508039982616254","1.737220447284345","9.06","85.19"
"2018-10-01","RWE","0","-16.98472886377524","38.807940397351004","-9.4209165696161","6.783171197411003","0.30363608575981454","1.6741213258785943","9.06","85.19"
"2018-12-28","RWE","0","12.206701819140516","25.596026490066226","-15.636120996441283","6.1375404530744335","0.2747356221932493","1.514776357827476","9.06","85.19"
"2019-07-15","RWE","0","8.170212765957455","38.15402704291593","-3.4114262227702308","43.51851851851852","1.078971533516988","1.4930114358322744","10.16","84.51"
"2019-10-01","RWE","0","-1.699716713881009","66.01998824221045","-1.56849419419679","52.29629629629629","1.2966023875114783","1.7941550190597204","10.16","84.51"
"2020-03-31","RWE","0.8","12.85476264001513","14.095233333333335","-30.429733752315148","61.43589487179487","1.1222481967213114","0.869375870827286","23.95","75.34"
"2020-08-28","RWE","0","-4.939390909090913","57.14285714285714","-4.458601492223457","84.61538461538461","1.5456674473067915","1.197387518142235","23.95","75.34"
"2020-12-28","RWE","0","1.798977727013128","66.76190476190477","0","89.7948717948718","1.6402810304449649","1.2706821480406387","23.95","75.34"
"2017-05-01","3M Co.","1.175","5.5002351573352","18.605782648401824","-0.6628948005563462","23.33053868263473","4.003493588162763","11.28679015063731","31.3","68.57"
"2017-08-28","3M Co.","0","3.5019242096539163","23.263322374429208","-5.108733571856339","24.2467074251497","4.16070709001233","11.730011993047507","31.3","68.57"
"2018-05-01","3M Co.","1.36","3.0407096084358676","0.3240933192247164","-24.594981158508656","23.987700369003687","3.774337216953745","10.031893209876543","30.44","69.41"
"2018-08-28","3M Co.","0","0.6111894393273433","7.7370204626628025","-19.023319432716246","25.760146740467402","4.053222237275015","10.773147788065843","30.44","69.41"
"2018-10-01","3M Co.","0","-9.41137697901525","9.156851222577567","-17.95615439128959","26.09963124231242","4.10663832010838","10.91512355967078","30.44","69.41"
"2018-12-28","3M Co.","0","2.0224967529834954","6.018363173730923","-26.77957261764736","23.29274231242312","3.6649892587574993","9.741254886831275","30.44","69.41"
"2019-07-15","3M Co.","1.44","-8.423976126451658","8.194050704225365","-21.25740501138952","19.014300990099013","3.175454638985854","10.173042731018247","26.84","73.02"
"2019-10-01","3M Co.","0","7.393604388382234","1.688606741573051","-27.845100227790432","17.423542904290432","2.9097924857615287","9.321954384932315","26.84","73.02"
"2020-03-31","3M Co.","0","11.288552900467097","15.814025218952455","-37.808658314350794","17.23611047979798","2.485615349599417","7.800571142857143","22.53","77.33"
"2020-05-01","3M Co.","1.47","5.6864035389069905","26.071097156076274","-20.137582410044185","18.76262702020202","2.7057539329934452","8.491428914285715","22.53","77.33"
"2020-08-28","3M Co.","0","-2.4145840295886996","40.54466767087466","-8.661846740415912","20.91666717171717","3.016387545520757","9.466285942857143","22.53","77.33"
"2020-12-28","3M Co.","0","4.985399033267741","48.2226203048455","-3.672045092133347","22.059344318181818","3.1811727421704292","9.983428971428571","22.53","77.33"
"2016-07-15","Caterpillar","0.77","5.229250504185278","39.354165083750644","-4.111224852128103","22.7966093220339","1.0322332693783576","3.1734171057805742","18.87","81.04"
"2017-05-01","Caterpillar","0","3.5784333333333342","46.91055739593835","-2.541566881652324","-927.2727272727273","1.5466262319939348","4.553571428571429","17.59","82.31"
"2017-08-28","Caterpillar","0","8.829410793430089","43.42514732300333","-0.6475565532723215","-1046.090909090909","1.7448066717210007","5.137053571428572","17.59","82.31"
"2018-05-01","Caterpillar","0","6.301070576112325","45.45271079209676","-15.489496842936957","113.71653385826771","1.9037700764566305","6.301047033158812","17.8","82.11"
"2018-08-28","Caterpillar","0","7.38732746478873","23.40314591118451","-16.905611310817548","111.81102362204724","1.8718692327972581","6.195462478184991","17.8","82.11"
"2018-10-01","Caterpillar","0.86","-17.546626067419403","22.097496615639066","-10.890046292293555","119.90551102362205","2.0073820063274455","6.643979013961605","17.8","82.11"
"2018-12-28","Caterpillar","0.86","-0.30252208978168865","11.812360221198514","-26.49657572998172","98.90551259842519","1.6558133535460058","5.480366535776613","17.8","82.11"
"2019-07-15","Caterpillar","1.03","-16.728730426301414","24.30123194948306","-11.743143649708365","13.43984590952839","1.5296308357980062","5.725297211972119","17.88","82.07"
"2019-10-01","Caterpillar","1.03","18.91803663680551","8.928260065097394","-22.658322445592706","11.77767112608277","1.3404535326979952","5.017220295202952","17.88","82.07"
"2020-03-31","Caterpillar","1.03","1.180623912610962","26.33642191260581","-22.912375094083405","10.694930967741936","1.2243089364844904","4.375565648567119","18.59","81.35"
"2020-05-01","Caterpillar","0","8.676049116415467","20.718562236658954","-26.340265902745408","10.219354562211983","1.1698670289090525","4.18099536199095","18.59","81.35"
"2020-08-28","Caterpillar","0","2.81973672562358","56.374532528569034","-4.583799937446353","13.237788479262674","1.5154041464443977","5.415912707390649","18.59","81.35"
"2020-12-28","Caterpillar","1.03","3.9244274240182744","94.1970592095168","-2.1074649319342775","16.439630875576036","1.8819370647815994","6.725867081447963","18.59","81.35"
"2017-05-01","Johnson Johnson","0.84","5.091619266794856","11.127126968684141","-4.357948739875606","20.420529139072848","4.782473671965878","20.420529139072848","49.87","50.13"
"2017-08-28","Johnson Johnson","0","-1.7230939075795544","18.695384605737164","-3.53664915606251","21.811259105960264","5.108181659557968","21.811259105960264","49.87","50.13"
"2018-05-01","Johnson Johnson","0.9","-3.0553130218980553","2.6056543051161007","-14.93856969716868","262.5208375","4.52297207465901","262.5208375","38.24","61.76"
"2018-08-28","Johnson Johnson","0","2.8662826082193313","12.495816373604418","-9.3290077583975","279.8333479166667","4.821249353912419","279.8333479166667","38.24","61.76"
"2018-10-01","Johnson Johnson","0","0.8089376360664747","16.993299547850917","-5.704061736897947","291.02083749999997","5.013998636037329","291.02083749999997","38.24","61.76"
"2018-12-28","Johnson Johnson","0","1.3514638489384052","6.591285484233067","-14.088026286539924","265.14582708333336","4.568198025843503","265.14582708333336","38.24","61.76"
"2019-07-15","Johnson Johnson","0","-3.0955487961632877","9.662985498631894","-8.881215743539405","23.633334561403505","4.50836703480589","23.633334561403505","39.07","60.93"
"2019-10-01","Johnson Johnson","0","0.9308346437866509","5.820587131897992","-12.07385787537495","22.805264035087717","4.350401773761713","22.805264035087717","39.07","60.93"
"2020-03-31","Johnson Johnson","0","14.420794081415615","17.98632911630673","-14.845119330959166","22.92482604895105","4.286695161817588","22.92482604895105","37.7","62.3"
"2020-05-01","Johnson Johnson","1.01","-0.06068582119362365","33.426304061780684","-4.6427896804960955","25.924823951048953","4.847662406015038","25.924823951048953","37.7","62.3"
"2020-08-28","Johnson Johnson","0","-4.25019398756959","38.240057929098946","-1.202492482878681","26.860139685314685","5.022556358287021","26.860139685314685","37.7","62.3"
"2020-12-28","Johnson Johnson","0","10.424963634376084","37.83516589738316","-1.491861021537566","26.78146888111888","5.007845766590389","26.78146888111888","37.7","62.3"
"2016-07-15","Pfizer","0.28463","-3.698665834321008","28.7465005519292","-0.40628105242762613","30.872696460176996","4.4668562099871965","3.328830820610687","38.63","61.19"
"2017-05-01","Pfizer","0.303605","-2.220242635299605","13.014378160302842","-9.461275501551858","27.160453389830508","3.7353537296037294","3.2670066258919466","34.68","65.13"
"2017-08-28","Pfizer","0","6.363911393588571","11.977247847084316","-4.671030264750331","26.911202542372884","3.7010744755244755","3.237025382262997","34.68","65.13"
"2018-05-01","Pfizer","0.322581","3.36157815121138","11.496058820301492","-9.277295830455001","9.40793781512605","3.873856747404844","2.8152839899413244","41.49","58.29"
"2018-08-28","Pfizer","0","6.192773196927273","24.065773130920796","-2.1226392170589414","11.029079551820729","4.541385697808535","3.300403520536463","41.49","58.29"
"2018-10-01","Pfizer","0","-1.3553291636806832","31.638425285770168","0","11.765238095238095","4.844509803921569","3.5206957250628665","41.49","58.29"
"2018-12-28","Pfizer","0","-7.984170078304643","27.743088268879745","-7.073329329668542","11.417090756302521","4.701155017301038","3.4165141659681475","41.49","58.29"
"2019-07-15","Pfizer","0.341556","-18.50292945433717","14.888474275884134","-7.527582116983222","21.347248421052633","4.516678396436526","3.6573284039675387","39.76","60.01"
"2019-10-01","Pfizer","0","8.354504812002608","3.475466655905013","-23.361459226604776","17.69199947368421","3.743296102449888","3.031090982867448","39.76","60.01"
"2020-03-31","Pfizer","0","17.524509293428338","14.56651651822185","-26.486483625006073","10.605391438356165","3.395585855263158","2.7140879053461875","37.69","62.12"
"2020-05-01","Pfizer","0.360531","-4.782144164742115","32.116530001208666","-15.225224726925557","12.229991438356166","3.915742872807018","3.129848816827345","37.69","62.12"
"2020-08-28","Pfizer","0","-4.009500957566337","33.0642346952007","-6.877910781887064","12.317720205479452","3.943831469298246","3.1523","37.69","62.12"
"2020-12-28","Pfizer","0.39","-1.5480689842477005","36.21719665527221","-13.486844137997078","12.60958904109589","4.037280701754386","3.226993865030675","37.69","62.12"
"2017-05-01","Texas Instruments","0","2.774620976483524","40.510368598263334","-3.727537594371799","22.39830536723164","6.052671832061069","7.537072338403043","63.74","36.26"
"2017-08-28","Texas Instruments","0","11.007924442597217","21.133949936521667","-4.244716824506368","22.81355988700565","6.164885648854962","7.676806273764259","63.74","36.26"
"2018-05-01","Texas Instruments","0.62","11.624758962770622","35.322597287130094","-13.754272364286201","28.09782663043478","6.995940595399189","9.838249476688867","58.59","41.41"
